venda_id;cliente_id;produto;preco;data
16231;5439;Net segura;197.86;2025-01-30
16232;5439;Pacote Integrado (TV, Internet, Telefone);129.72;2023-05-28
16233;5440;Pacote Integrado (TV, Internet, Telefone);138.0;2023-06-29
16234;5440;Pacote Mobile Empresarial;17.06;2024-05-06
16235;5440;Internet 100 Mbps;34.06;2024-02-17
16236;5441;Internet 200 Mbps;50.67;2023-07-22
16237;5442;Pacote Mobile Empresarial;16.12;2022-07-19
16238;5442;Net segura;198.97;2022-06-09
16239;5442;Pacote TV HD;39.4;2023-03-07
16240;5442;Cloud;236.69;2022-02-27
16241;5443;Telefone Fixo Ilimitado;26.53;2023-04-24
16242;5444;Pacote Mobile Empresarial;22.88;2024-12-28
16243;5445;Internet 100 Mbps;33.85;2024-11-04
16244;5445;Cloud;360.01;2023-01-12
16245;5445;Internet 100 Mbps;35.58;2024-08-28
16246;5446;Telefone Fixo Ilimitado;25.44;2022-07-18
16247;5446;Pacote Integrado (TV, Internet, Telefone);119.53;2022-06-12
16248;5447;Pacote Mobile Empresarial;27.44;2023-01-12
16249;5447;Telefone Fixo Ilimitado;21.89;2024-10-23
16250;5447;Internet 200 Mbps;66.52;2022-03-26
16251;5447;Pacote Mobile Empresarial;18.67;2023-05-19
16252;5447;Net segura;156.24;2023-06-23
16253;5448;Net segura;131.87;2024-11-29
16254;5449;Telefone Fixo Ilimitado;29.57;2024-09-16
16255;5449;Internet 200 Mbps;56.85;2024-04-06
16256;5450;Internet 100 Mbps;49.76;2022-05-14
16257;5451;Net segura;208.12;2022-08-22
16258;5451;Cloud;249.05;2024-01-04
16259;5451;Pacote TV HD;31.67;2024-12-26
16260;5451;Internet 200 Mbps;55.87;2022-09-25
16261;5452;Telefone Fixo Ilimitado;20.24;2024-06-01
16262;5452;Net segura;100.1;2023-11-05
16263;5452;Net segura;265.48;2022-08-11
16264;5453;Pacote Mobile Empresarial;27.26;2022-06-02
16265;5453;Cloud;207.82;2024-05-08
16266;5453;Pacote Integrado (TV, Internet, Telefone);124.93;2023-08-29
16267;5453;Internet 100 Mbps;34.89;2022-10-28
16268;5453;Internet 100 Mbps;40.06;2023-04-09
16269;5454;Pacote TV HD;26.9;2022-06-06
16270;5454;Cloud;267.69;2022-09-11
16271;5454;Net segura;291.67;2024-10-23
16272;5455;Internet 200 Mbps;55.72;2024-08-17
16273;5455;Pacote Mobile Empresarial;15.14;2023-05-01
16274;5456;Pacote Integrado (TV, Internet, Telefone);94.14;2022-09-27
16275;5457;Pacote TV HD;27.93;2024-08-04
16276;5457;Internet 100 Mbps;43.58;2024-03-31
16277;5458;Net segura;214.65;2022-07-14
16278;5458;Net segura;220.55;2023-11-15
16279;5458;Internet 100 Mbps;45.05;2024-09-27
16280;5459;Internet 200 Mbps;65.46;2024-06-04
16281;5459;Internet 100 Mbps;34.84;2024-10-31
16282;5459;Cloud;376.77;2025-01-14
16283;5459;Internet 100 Mbps;37.38;2024-03-15
16284;5459;Cloud;402.11;2023-04-09
16285;5460;Pacote Integrado (TV, Internet, Telefone);88.04;2024-12-03
16286;5460;Cloud;344.66;2024-11-25
16287;5460;Telefone Fixo Ilimitado;22.71;2024-05-05
16288;5461;Internet 100 Mbps;44.45;2024-05-28
16289;5461;Pacote Mobile Empresarial;24.66;2022-10-23
16290;5462;Internet 100 Mbps;45.22;2024-09-02
16291;5462;Net segura;137.83;2024-08-20
16292;5463;Pacote TV HD;33.94;2022-09-10
16293;5463;Pacote Integrado (TV, Internet, Telefone);121.93;2022-04-25
16294;5463;Pacote TV HD;37.39;2024-01-18
16295;5463;Telefone Fixo Ilimitado;24.87;2023-05-10
16296;5464;Pacote Mobile Empresarial;26.51;2023-10-15
16297;5464;Pacote Integrado (TV, Internet, Telefone);100.64;2025-01-07
16298;5464;Pacote Integrado (TV, Internet, Telefone);127.48;2024-01-19
16299;5465;Pacote Mobile Empresarial;27.99;2023-11-09
16300;5465;Telefone Fixo Ilimitado;26.42;2022-10-01
16301;5465;Net segura;171.9;2023-03-15
16302;5465;Pacote Integrado (TV, Internet, Telefone);142.21;2024-04-06
16303;5465;Cloud;272.35;2022-09-01
16304;5466;Pacote Mobile Empresarial;24.51;2023-05-15
16305;5466;Pacote Mobile Empresarial;25.07;2022-05-10
16306;5466;Internet 100 Mbps;40.51;2023-11-17
16307;5466;Pacote Integrado (TV, Internet, Telefone);127.24;2024-10-30
16308;5467;Net segura;191.59;2022-03-09
16309;5467;Internet 100 Mbps;49.05;2024-07-17
16310;5467;Pacote TV HD;29.1;2024-02-01
16311;5467;Net segura;231.32;2023-11-28
16312;5467;Net segura;120.34;2024-04-10
16313;5468;Pacote TV HD;30.35;2023-02-27
16314;5469;Pacote Integrado (TV, Internet, Telefone);136.23;2024-07-06
16315;5469;Cloud;464.46;2022-05-14
16316;5469;Telefone Fixo Ilimitado;27.98;2022-12-19
16317;5469;Pacote Mobile Empresarial;26.7;2023-12-25
16318;5469;Pacote Integrado (TV, Internet, Telefone);88.37;2025-01-27
16319;5470;Net segura;234.47;2022-02-22
16320;5470;Pacote Mobile Empresarial;25.74;2024-06-25
16321;5470;Internet 100 Mbps;42.03;2023-10-23
16322;5471;Net segura;194.38;2022-04-25
16323;5472;Pacote Mobile Empresarial;28.32;2022-06-17
16324;5472;Pacote Integrado (TV, Internet, Telefone);144.92;2024-02-28
16325;5472;Pacote Integrado (TV, Internet, Telefone);88.54;2023-08-27
16326;5472;Pacote Integrado (TV, Internet, Telefone);113.39;2022-07-20
16327;5472;Pacote Integrado (TV, Internet, Telefone);85.07;2023-07-14
16328;5473;Internet 100 Mbps;36.68;2022-10-19
16329;5474;Telefone Fixo Ilimitado;24.24;2022-08-28
16330;5474;Pacote Integrado (TV, Internet, Telefone);139.85;2025-01-03
16331;5474;Cloud;448.88;2022-07-11
16332;5475;Internet 200 Mbps;54.96;2022-09-29
16333;5475;Internet 100 Mbps;38.98;2024-12-27
16334;5475;Pacote Mobile Empresarial;16.52;2023-05-17
16335;5476;Net segura;261.47;2023-12-23
16336;5476;Pacote Mobile Empresarial;24.94;2023-11-25
16337;5476;Telefone Fixo Ilimitado;25.01;2024-03-05
16338;5476;Internet 200 Mbps;68.05;2024-09-26
16339;5477;Internet 100 Mbps;41.44;2023-10-15
16340;5477;Net segura;139.27;2023-04-07
16341;5478;Pacote TV HD;29.58;2023-06-19
16342;5479;Telefone Fixo Ilimitado;24.15;2024-01-16
16343;5480;Internet 200 Mbps;63.41;2024-12-26
16344;5481;Telefone Fixo Ilimitado;29.38;2024-12-19
16345;5481;Pacote TV HD;35.75;2023-10-15
16346;5481;Pacote Mobile Empresarial;28.43;2024-06-10
16347;5481;Pacote Integrado (TV, Internet, Telefone);135.54;2022-06-23
16348;5481;Pacote Integrado (TV, Internet, Telefone);117.1;2022-06-29
16349;5482;Cloud;395.23;2022-06-06
16350;5482;Cloud;210.82;2022-06-28
16351;5482;Cloud;252.58;2024-10-31
16352;5483;Internet 100 Mbps;43.2;2022-12-10
16353;5483;Pacote Mobile Empresarial;21.92;2023-08-21
16354;5484;Net segura;221.72;2023-04-02
16355;5484;Internet 200 Mbps;58.56;2024-01-10
16356;5484;Pacote TV HD;36.82;2025-02-01
16357;5484;Pacote Integrado (TV, Internet, Telefone);136.2;2024-09-29
16358;5484;Pacote Integrado (TV, Internet, Telefone);144.07;2022-11-02
16359;5485;Pacote Integrado (TV, Internet, Telefone);137.47;2023-04-19
16360;5485;Cloud;476.17;2023-06-23
16361;5486;Pacote Mobile Empresarial;25.41;2024-12-08
16362;5486;Net segura;121.55;2024-02-20
16363;5487;Pacote Mobile Empresarial;24.07;2023-04-22
16364;5487;Pacote TV HD;30.6;2022-12-05
16365;5487;Net segura;249.39;2024-06-08
16366;5487;Internet 200 Mbps;69.57;2024-02-29
16367;5488;Pacote Mobile Empresarial;23.14;2024-12-15
16368;5489;Cloud;344.53;2022-12-07
16369;5489;Pacote Mobile Empresarial;18.71;2023-08-02
16370;5489;Pacote Integrado (TV, Internet, Telefone);96.9;2023-06-23
16371;5490;Pacote TV HD;25.87;2025-02-05
16372;5491;Pacote TV HD;28.53;2022-02-23
16373;5491;Net segura;158.58;2024-11-23
16374;5491;Cloud;315.7;2024-05-30
16375;5491;Pacote Mobile Empresarial;23.17;2022-07-21
16376;5492;Internet 200 Mbps;50.28;2023-01-06
16377;5492;Pacote Mobile Empresarial;24.55;2024-04-21
16378;5492;Internet 100 Mbps;44.99;2023-12-26
16379;5493;Telefone Fixo Ilimitado;24.19;2023-07-02
16380;5494;Pacote TV HD;29.33;2022-09-30
16381;5494;Pacote Mobile Empresarial;29.36;2023-05-20
16382;5495;Internet 100 Mbps;40.37;2022-10-18
16383;5496;Net segura;143.14;2022-05-22
16384;5496;Pacote TV HD;36.3;2022-05-12
16385;5496;Internet 100 Mbps;44.05;2024-12-31
16386;5497;Pacote TV HD;35.72;2022-03-02
16387;5498;Pacote Mobile Empresarial;20.59;2022-10-30
16388;5498;Internet 200 Mbps;60.85;2025-01-23
16389;5498;Internet 200 Mbps;64.09;2022-07-08
16390;5499;Pacote Mobile Empresarial;15.22;2022-09-05
16391;5499;Telefone Fixo Ilimitado;21.35;2024-08-31
16392;5499;Telefone Fixo Ilimitado;26.9;2023-11-24
16393;5500;Pacote Mobile Empresarial;27.79;2022-04-02
16394;5500;Pacote Mobile Empresarial;25.69;2022-05-13
16395;5500;Pacote TV HD;27.68;2024-12-05
16396;5500;Pacote Mobile Empresarial;21.19;2024-10-31
16397;5500;Cloud;365.33;2023-04-02
16398;5501;Internet 200 Mbps;63.46;2023-11-15
16399;5501;Internet 200 Mbps;54.0;2024-09-16
16400;5501;Telefone Fixo Ilimitado;20.9;2025-01-11
16401;5501;Net segura;163.73;2022-11-04
16402;5501;Pacote Mobile Empresarial;18.87;2025-01-13
16403;5502;Cloud;306.64;2023-11-07
16404;5502;Pacote Mobile Empresarial;15.58;2024-07-11
16405;5502;Pacote Mobile Empresarial;27.9;2023-07-16
16406;5502;Pacote Integrado (TV, Internet, Telefone);104.34;2024-07-03
16407;5502;Internet 100 Mbps;37.12;2022-09-13
16408;5503;Telefone Fixo Ilimitado;23.97;2024-05-07
16409;5503;Internet 100 Mbps;30.49;2024-01-11
16410;5503;Pacote Mobile Empresarial;16.78;2022-08-10
16411;5504;Pacote Mobile Empresarial;28.23;2024-05-18
16412;5504;Pacote TV HD;31.77;2024-06-21
16413;5504;Pacote Integrado (TV, Internet, Telefone);89.64;2024-07-16
16414;5504;Net segura;128.73;2022-02-22
16415;5504;Cloud;300.34;2024-06-20
16416;5505;Pacote Integrado (TV, Internet, Telefone);137.04;2024-05-20
16417;5505;Internet 200 Mbps;58.9;2024-06-29
16418;5506;Net segura;132.28;2022-09-27
16419;5506;Internet 200 Mbps;54.79;2023-04-24
16420;5507;Internet 100 Mbps;49.25;2022-08-05
16421;5507;Pacote TV HD;37.77;2024-04-20
16422;5507;Pacote Integrado (TV, Internet, Telefone);86.94;2024-09-12
16423;5508;Cloud;207.38;2022-06-24
16424;5508;Telefone Fixo Ilimitado;28.77;2023-08-08
16425;5508;Pacote Integrado (TV, Internet, Telefone);134.11;2023-02-19
16426;5508;Telefone Fixo Ilimitado;29.34;2023-01-23
16427;5509;Internet 100 Mbps;45.08;2022-10-07
16428;5509;Telefone Fixo Ilimitado;24.63;2023-02-15
16429;5509;Net segura;284.43;2024-01-24
16430;5510;Internet 200 Mbps;69.64;2022-12-10
16431;5510;Internet 100 Mbps;35.92;2023-06-22
16432;5511;Pacote Integrado (TV, Internet, Telefone);141.32;2024-10-13
16433;5512;Telefone Fixo Ilimitado;22.0;2024-06-11
16434;5512;Net segura;271.24;2024-04-26
16435;5512;Pacote Integrado (TV, Internet, Telefone);123.44;2024-12-18
16436;5513;Internet 200 Mbps;57.69;2022-01-26
16437;5514;Pacote TV HD;36.19;2022-05-13
16438;5514;Pacote TV HD;30.51;2022-12-03
16439;5514;Telefone Fixo Ilimitado;25.45;2022-03-30
16440;5514;Pacote Mobile Empresarial;28.36;2022-08-23
16441;5515;Cloud;293.19;2025-01-31
16442;5515;Pacote Mobile Empresarial;20.66;2023-04-02
16443;5515;Internet 100 Mbps;41.47;2023-01-26
16444;5516;Internet 100 Mbps;36.52;2023-08-02
16445;5516;Internet 100 Mbps;45.1;2024-06-26
16446;5516;Net segura;141.62;2022-10-13
16447;5517;Cloud;356.93;2024-12-14
16448;5517;Telefone Fixo Ilimitado;28.54;2024-04-28
16449;5517;Telefone Fixo Ilimitado;26.28;2022-08-29
16450;5518;Internet 100 Mbps;48.35;2024-09-04
16451;5518;Pacote Integrado (TV, Internet, Telefone);124.83;2022-10-18
16452;5519;Internet 100 Mbps;48.75;2025-01-21
16453;5520;Cloud;493.09;2024-10-31
16454;5520;Net segura;170.78;2023-02-27
16455;5520;Pacote TV HD;34.39;2024-05-10
16456;5521;Pacote Integrado (TV, Internet, Telefone);92.86;2022-11-30
16457;5522;Pacote Integrado (TV, Internet, Telefone);82.84;2022-12-26
16458;5522;Cloud;391.77;2023-12-16
16459;5523;Cloud;389.5;2023-09-09
16460;5523;Cloud;472.58;2022-07-11
16461;5523;Net segura;195.69;2023-03-28
16462;5524;Cloud;410.89;2022-08-19
16463;5524;Net segura;263.61;2023-02-17
16464;5524;Telefone Fixo Ilimitado;26.65;2022-07-20
16465;5525;Net segura;178.56;2023-03-13
16466;5525;Pacote TV HD;38.29;2022-01-14
16467;5525;Telefone Fixo Ilimitado;24.07;2023-02-26
16468;5526;Net segura;265.56;2023-04-17
16469;5526;Pacote TV HD;38.21;2024-05-06
16470;5527;Net segura;138.7;2022-11-06
16471;5527;Internet 100 Mbps;38.12;2024-11-20
16472;5527;Internet 100 Mbps;39.52;2023-09-06
16473;5527;Pacote Mobile Empresarial;26.41;2024-01-04
16474;5527;Net segura;104.63;2023-06-07
16475;5528;Pacote TV HD;37.01;2022-11-24
16476;5528;Internet 200 Mbps;51.38;2024-07-01
16477;5528;Cloud;215.65;2022-09-04
16478;5528;Pacote Integrado (TV, Internet, Telefone);136.26;2023-08-05
16479;5528;Pacote TV HD;27.33;2024-05-22
16480;5529;Pacote TV HD;25.48;2022-09-24
16481;5529;Telefone Fixo Ilimitado;27.74;2022-06-15
16482;5529;Net segura;201.78;2025-02-07
16483;5529;Pacote Mobile Empresarial;27.2;2023-05-22
16484;5530;Pacote Mobile Empresarial;27.03;2022-04-17
16485;5530;Pacote Mobile Empresarial;18.36;2023-04-30
16486;5531;Pacote Mobile Empresarial;25.15;2024-10-10
16487;5531;Cloud;460.92;2023-01-28
16488;5531;Net segura;270.16;2023-04-10
16489;5531;Pacote Mobile Empresarial;26.81;2022-01-01
16490;5532;Cloud;477.86;2024-09-15
16491;5532;Internet 200 Mbps;53.54;2023-01-18
16492;5532;Internet 100 Mbps;44.9;2023-04-15
16493;5533;Net segura;149.9;2022-03-01
16494;5533;Internet 100 Mbps;41.29;2022-04-04
16495;5533;Cloud;391.14;2022-06-10
16496;5534;Telefone Fixo Ilimitado;29.71;2023-01-29
16497;5534;Pacote TV HD;35.61;2024-05-06
16498;5534;Internet 100 Mbps;45.88;2024-03-05
16499;5534;Internet 100 Mbps;37.03;2024-04-27
16500;5534;Internet 100 Mbps;31.03;2024-02-28
16501;5535;Telefone Fixo Ilimitado;25.74;2023-11-11
16502;5535;Telefone Fixo Ilimitado;25.7;2024-11-08
16503;5535;Pacote Integrado (TV, Internet, Telefone);146.73;2024-04-15
16504;5536;Net segura;263.7;2024-10-20
16505;5537;Net segura;248.65;2022-03-14
16506;5537;Pacote TV HD;29.59;2024-02-08
16507;5537;Telefone Fixo Ilimitado;29.75;2023-06-29
16508;5537;Internet 100 Mbps;41.62;2022-01-18
16509;5538;Cloud;490.17;2024-11-30
16510;5538;Pacote Integrado (TV, Internet, Telefone);119.22;2022-01-11
16511;5538;Pacote Integrado (TV, Internet, Telefone);132.28;2022-06-12
16512;5538;Net segura;180.93;2024-03-20
16513;5538;Internet 100 Mbps;47.46;2023-09-06
16514;5539;Pacote Mobile Empresarial;28.23;2023-02-20
16515;5539;Pacote TV HD;33.09;2022-09-07
16516;5539;Internet 100 Mbps;42.2;2024-08-15
16517;5540;Internet 100 Mbps;41.79;2023-04-21
16518;5540;Cloud;477.61;2023-03-24
16519;5540;Net segura;116.83;2022-04-20
16520;5541;Internet 200 Mbps;68.12;2023-09-05
16521;5541;Internet 200 Mbps;68.53;2022-07-07
16522;5541;Pacote Integrado (TV, Internet, Telefone);97.03;2022-11-10
16523;5541;Cloud;250.38;2024-10-07
16524;5541;Pacote Mobile Empresarial;23.53;2022-03-14
16525;5542;Pacote TV HD;31.46;2023-09-20
16526;5542;Pacote TV HD;28.43;2024-11-05
16527;5542;Net segura;244.92;2023-07-25
16528;5542;Pacote Mobile Empresarial;28.71;2022-06-21
16529;5542;Cloud;489.98;2023-03-18
16530;5543;Internet 200 Mbps;64.31;2023-09-19
16531;5543;Cloud;276.16;2024-02-19
16532;5543;Net segura;277.81;2023-07-31
16533;5543;Pacote Integrado (TV, Internet, Telefone);107.26;2022-09-02
16534;5544;Cloud;304.8;2022-01-14
16535;5544;Telefone Fixo Ilimitado;27.49;2025-01-30
16536;5544;Pacote Integrado (TV, Internet, Telefone);90.91;2025-01-02
16537;5544;Pacote Integrado (TV, Internet, Telefone);99.04;2023-09-15
16538;5545;Internet 200 Mbps;61.76;2023-09-18
16539;5545;Pacote TV HD;29.67;2022-09-10
16540;5545;Pacote Mobile Empresarial;23.62;2025-01-19
16541;5545;Internet 200 Mbps;63.03;2023-09-25
16542;5545;Net segura;169.16;2022-10-10
16543;5546;Internet 200 Mbps;62.31;2023-08-15
16544;5546;Pacote Integrado (TV, Internet, Telefone);97.16;2024-04-16
16545;5546;Internet 200 Mbps;54.97;2023-11-05
16546;5546;Net segura;124.52;2024-12-08
16547;5547;Internet 200 Mbps;69.53;2022-10-24
16548;5548;Cloud;386.36;2022-08-11
16549;5548;Telefone Fixo Ilimitado;25.01;2023-04-20
16550;5548;Cloud;290.44;2022-09-11
16551;5548;Net segura;243.8;2022-03-01
16552;5548;Pacote Mobile Empresarial;26.41;2023-02-24
16553;5549;Pacote Integrado (TV, Internet, Telefone);93.34;2022-12-18
16554;5549;Pacote Mobile Empresarial;22.86;2024-12-28
16555;5549;Pacote Integrado (TV, Internet, Telefone);104.95;2022-04-09
16556;5549;Pacote Mobile Empresarial;18.91;2022-12-11
16557;5549;Pacote Integrado (TV, Internet, Telefone);83.73;2023-03-02
16558;5550;Pacote Mobile Empresarial;21.01;2022-10-30
16559;5550;Pacote TV HD;30.03;2024-02-25
16560;5550;Net segura;157.9;2023-04-10
16561;5550;Pacote Mobile Empresarial;25.92;2023-03-03
16562;5550;Net segura;287.85;2022-05-13
16563;5551;Cloud;466.26;2023-12-11
16564;5552;Pacote TV HD;36.46;2024-01-06
16565;5553;Pacote Mobile Empresarial;29.47;2024-02-12
16566;5553;Pacote TV HD;32.95;2022-02-25
16567;5553;Cloud;380.75;2023-01-15
16568;5554;Telefone Fixo Ilimitado;29.03;2022-05-02
16569;5554;Telefone Fixo Ilimitado;23.98;2025-02-07
16570;5555;Pacote TV HD;27.26;2022-09-25
16571;5556;Pacote Integrado (TV, Internet, Telefone);102.78;2023-03-13
16572;5557;Cloud;242.45;2024-04-06
16573;5557;Pacote Integrado (TV, Internet, Telefone);129.84;2022-03-13
16574;5557;Internet 100 Mbps;49.35;2024-02-08
16575;5557;Pacote TV HD;29.75;2024-02-25
16576;5558;Telefone Fixo Ilimitado;21.48;2022-06-05
16577;5558;Net segura;234.89;2023-07-08
16578;5558;Internet 200 Mbps;69.58;2024-09-21
16579;5559;Internet 100 Mbps;47.68;2024-04-29
16580;5559;Internet 100 Mbps;48.04;2023-06-28
16581;5559;Internet 100 Mbps;42.99;2023-10-20
16582;5559;Pacote Integrado (TV, Internet, Telefone);147.39;2022-03-31
16583;5559;Cloud;488.82;2024-06-17
16584;5560;Internet 200 Mbps;63.4;2022-07-07
16585;5560;Telefone Fixo Ilimitado;28.38;2024-07-31
16586;5560;Pacote TV HD;32.54;2024-02-06
16587;5560;Internet 200 Mbps;55.61;2024-11-13
16588;5561;Internet 100 Mbps;36.98;2023-04-09
16589;5561;Cloud;237.29;2023-08-10
16590;5561;Internet 200 Mbps;62.74;2022-07-09
16591;5561;Internet 100 Mbps;47.17;2024-10-14
16592;5562;Pacote Integrado (TV, Internet, Telefone);144.01;2023-08-21
16593;5562;Cloud;349.53;2022-06-29
16594;5562;Net segura;286.41;2024-12-30
16595;5563;Internet 200 Mbps;55.73;2025-01-01
16596;5563;Internet 200 Mbps;62.62;2022-12-01
16597;5563;Internet 200 Mbps;56.37;2023-11-08
16598;5564;Telefone Fixo Ilimitado;20.01;2024-03-14
16599;5564;Internet 200 Mbps;61.56;2022-03-23
16600;5564;Cloud;374.34;2023-02-04
16601;5565;Internet 200 Mbps;65.15;2022-03-06
16602;5565;Pacote TV HD;31.42;2023-08-24
16603;5565;Cloud;494.78;2024-05-23
16604;5565;Internet 100 Mbps;38.31;2024-01-23
16605;5565;Cloud;435.98;2023-02-14
16606;5566;Pacote TV HD;25.98;2022-07-31
16607;5567;Pacote Integrado (TV, Internet, Telefone);112.08;2022-12-29
16608;5567;Telefone Fixo Ilimitado;28.63;2023-08-29
16609;5567;Pacote Mobile Empresarial;22.4;2022-03-19
16610;5567;Cloud;220.33;2024-12-04
16611;5567;Pacote Mobile Empresarial;16.1;2022-11-13
16612;5568;Cloud;255.23;2022-08-05
16613;5569;Telefone Fixo Ilimitado;22.53;2022-08-31
16614;5569;Cloud;452.39;2022-01-16
16615;5569;Telefone Fixo Ilimitado;28.38;2023-10-02
16616;5569;Internet 100 Mbps;40.99;2022-10-20
16617;5569;Net segura;200.37;2023-06-25
16618;5570;Telefone Fixo Ilimitado;27.99;2022-06-13
16619;5570;Internet 100 Mbps;47.08;2024-02-04
16620;5570;Internet 200 Mbps;54.57;2024-02-10
16621;5571;Net segura;243.63;2024-10-25
16622;5572;Pacote Integrado (TV, Internet, Telefone);117.94;2023-02-10
16623;5572;Internet 100 Mbps;35.76;2024-09-05
16624;5572;Pacote TV HD;38.91;2023-09-05
16625;5572;Cloud;265.82;2023-01-15
16626;5573;Net segura;209.23;2024-10-31
16627;5573;Internet 200 Mbps;52.14;2022-05-27
16628;5573;Pacote Integrado (TV, Internet, Telefone);116.53;2022-11-01
16629;5574;Internet 200 Mbps;68.68;2023-11-21
16630;5574;Pacote TV HD;31.71;2022-02-11
16631;5575;Internet 200 Mbps;55.48;2022-09-28
16632;5575;Cloud;246.89;2023-10-17
16633;5576;Cloud;353.85;2022-03-02
16634;5576;Internet 200 Mbps;55.33;2025-01-05
16635;5576;Internet 200 Mbps;52.2;2022-04-02
16636;5577;Internet 200 Mbps;53.64;2024-12-20
16637;5577;Internet 100 Mbps;49.54;2022-11-12
16638;5578;Internet 100 Mbps;44.75;2024-12-11
16639;5578;Internet 100 Mbps;39.88;2024-12-07
16640;5579;Pacote Mobile Empresarial;25.47;2023-09-07
16641;5579;Cloud;455.71;2024-09-29
16642;5579;Internet 100 Mbps;41.47;2022-04-21
16643;5580;Internet 200 Mbps;61.04;2024-12-28
16644;5580;Cloud;313.5;2024-07-04
16645;5580;Pacote Integrado (TV, Internet, Telefone);115.76;2023-03-04
16646;5581;Net segura;152.69;2022-08-27
16647;5581;Net segura;245.79;2022-04-22
16648;5581;Pacote TV HD;39.23;2023-02-06
16649;5582;Pacote Mobile Empresarial;18.49;2024-08-06
16650;5582;Pacote Mobile Empresarial;17.52;2022-10-16
16651;5582;Internet 200 Mbps;65.82;2022-04-05
16652;5582;Telefone Fixo Ilimitado;26.99;2024-06-12
16653;5582;Internet 100 Mbps;49.22;2022-11-04
16654;5583;Cloud;365.0;2023-05-25
16655;5583;Pacote TV HD;25.74;2023-04-22
16656;5583;Telefone Fixo Ilimitado;24.11;2024-12-25
16657;5583;Pacote Mobile Empresarial;25.82;2022-10-05
16658;5584;Telefone Fixo Ilimitado;28.82;2024-02-24
16659;5584;Net segura;242.09;2023-11-29
16660;5584;Pacote Mobile Empresarial;17.72;2023-04-23
16661;5585;Telefone Fixo Ilimitado;26.88;2022-09-27
16662;5585;Pacote Integrado (TV, Internet, Telefone);137.98;2022-08-16
16663;5585;Pacote Integrado (TV, Internet, Telefone);145.25;2024-02-12
16664;5585;Internet 100 Mbps;41.9;2024-05-20
16665;5585;Pacote Integrado (TV, Internet, Telefone);121.85;2023-10-08
16666;5586;Pacote TV HD;33.39;2023-08-31
16667;5586;Telefone Fixo Ilimitado;26.72;2022-04-20
16668;5586;Cloud;435.35;2024-07-23
16669;5586;Pacote TV HD;34.63;2023-08-29
16670;5587;Telefone Fixo Ilimitado;22.36;2023-07-10
16671;5588;Cloud;385.46;2022-09-24
16672;5588;Internet 100 Mbps;31.93;2024-06-11
16673;5588;Internet 100 Mbps;33.0;2023-06-25
16674;5588;Internet 100 Mbps;32.31;2024-03-02
